,RQ,DLWZ1,DLWZ2,XQ,ZGQW,ZDQW,TQ,FS,ORG_NO
19700101,2022-12-09,南平,浦城,周五,16,9,雾~多云,西北风2级,3540910
19700101,2022-12-10,南平,浦城,周六,13,8,雾~阴,西北风2级,3540910
19700101,2022-11-01,南平,顺昌,周二,22,16,小雨,东北风2级,3540911
19700101,2022-11-02,南平,顺昌,周三,17,14,小雨,东北风1级,3540911
19700101,2022-11-03,南平,顺昌,周四,18,16,小雨,东北风1级,3540911
19700101,2022-11-04,南平,顺昌,周五,18,15,小雨,北风1级,3540911
19700101,2022-11-05,南平,顺昌,周六,16,14,多云~小雨,东北风1级,3540911
19700101,2022-11-06,南平,顺昌,周日,17,14,小雨~多云,东南风1级,3540911
19700101,2022-11-07,南平,顺昌,周一,19,15,雾~多云,东北风1级,3540911
19700101,2022-11-08,南平,顺昌,周二,26,16,雾~多云,东北风1级,3540911
19700101,2022-11-09,南平,顺昌,周三,25,16,多云,东南风1级,3540911
19700101,2022-11-10,南平,顺昌,周四,30,18,雾~晴,东风1级,3540911
19700101,2022-11-11,南平,顺昌,周五,30,17,雾~晴,东南风1级,3540911
19700101,2022-11-12,南平,顺昌,周六,31,17,雾~晴,东南风1级,3540911
19700101,2022-11-13,南平,顺昌,周日,30,17,雾~多云,北风1级,3540911
19700101,2022-11-14,南平,顺昌,周一,26,17,多云~小雨,西北风1级,3540911
19700101,2022-11-15,南平,顺昌,周二,17,16,小雨,西北风1级,3540911
19700101,2022-11-16,南平,顺昌,周三,18,17,中雨~小雨,东北风1级,3540911
19700101,2022-11-17,南平,顺昌,周四,22,16,小雨~多云,西北风1级,3540911
19700101,2022-11-18,南平,顺昌,周五,24,19,雾~小雨,北风1级,3540911
19700101,2022-11-19,南平,顺昌,周六,20,17,小雨,西北风1级,3540911
19700101,2022-11-20,南平,顺昌,周日,23,17,多云~阴,东北风1级,3540911
19700101,2022-11-21,南平,顺昌,周一,27,17,雾~小雨,东风1级,3540911
19700101,2022-11-22,南平,顺昌,周二,20,18,大雨~小雨,东北风1级,3540911
19700101,2022-11-23,南平,顺昌,周三,22,17,小雨,北风1级,3540911
19700101,2022-11-24,南平,顺昌,周四,21,18,多云~中雨,东北风1级,3540911
19700101,2022-11-25,南平,顺昌,周五,19,17,小雨~阴,东南风1级,3540911
19700101,2022-11-26,南平,顺昌,周六,25,16,多云~小雨,北风1级,3540911
19700101,2022-11-27,南平,顺昌,周日,19,17,阴~小雨,东风1级,3540911
19700101,2022-11-28,南平,顺昌,周一,23,19,小雨,南风1级,3540911
19700101,2022-11-29,南平,顺昌,周二,28,11,雾~大雨,西北风1级,3540911
19700101,2022-11-30,南平,顺昌,周三,11,7,中雨~小雨,西北风2级,3540911
19700101,2022-12-01,南平,顺昌,周四,7,6,小雨,西北风2级,3540911
19700101,2022-12-02,南平,顺昌,周五,12,5,小雨,北风1级,3540911
19700101,2022-12-03,南平,顺昌,周六,12,11,小雨,西北风1级,3540911
19700101,2022-12-04,南平,顺昌,周日,14,9,多云~小雨,西北风1级,3540911
19700101,2022-12-05,南平,顺昌,周一,10,7,小雨~阴,西北风1级,3540911
19700101,2022-12-06,南平,顺昌,周二,10,9,多云~小雨,东北风1级,3540911
19700101,2022-12-07,南平,顺昌,周三,12,10,多云~阴,北风1级,3540911
19700101,2022-12-08,南平,顺昌,周四,17,11,雾~多云,西北风1级,3540911
19700101,2022-12-09,南平,顺昌,周五,16,10,多云~阴,西北风1级,3540911
19700101,2022-12-10,南平,顺昌,周六,14,11,雾~阴,西北风2级,3540911
19700101,2022-11-01,南平,邵武,周二,25,14,多云~小雨,东北风2级,3540903
19700101,2022-11-02,南平,邵武,周三,19,15,小雨,东风1级,3540903
19700101,2022-11-03,南平,邵武,周四,18,14,小雨,东北风1级,3540903
19700101,2022-11-04,南平,邵武,周五,17,14,小雨,西北风1级,3540903
19700101,2022-11-05,南平,邵武,周六,16,13,小雨~阴,东北风1级,3540903
19700101,2022-11-06,南平,邵武,周日,17,12,小雨~多云,东南风1级,3540903
19700101,2022-11-07,南平,邵武,周一,22,14,雾~多云,东南风1级,3540903
19700101,2022-11-08,南平,邵武,周二,26,15,雾~多云,东南风1级,3540903
19700101,2022-11-09,南平,邵武,周三,26,15,雾~多云,东南风1级,3540903
19700101,2022-11-10,南平,邵武,周四,29,16,晴,东南风1级,3540903
19700101,2022-11-11,南平,邵武,周五,30,16,晴,东南风1级,3540903
19700101,2022-11-12,南平,邵武,周六,30,15,雾~晴,东南风1级,3540903
19700101,2022-11-13,南平,邵武,周日,30,16,雾~多云,西北风2级,3540903
19700101,2022-11-14,南平,邵武,周一,22,14,多云~小雨,西北风2级,3540903
19700101,2022-11-15,南平,邵武,周二,17,14,多云~小雨,西北风1级,3540903
19700101,2022-11-16,南平,邵武,周三,18,16,小雨,东北风1级,3540903
19700101,2022-11-17,南平,邵武,周四,20,14,多云~小雨,西北风1级,3540903
19700101,2022-11-18,南平,邵武,周五,20,17,雾~小雨,东北风1级,3540903
19700101,2022-11-19,南平,邵武,周六,19,16,多云~阴,西北风1级,3540903
19700101,2022-11-20,南平,邵武,周日,23,15,小雨~阴,东北风1级,3540903
19700101,2022-11-21,南平,邵武,周一,25,17,雾~小雨,东南风1级,3540903
19700101,2022-11-22,南平,邵武,周二,20,16,中雨~小雨,东北风1级,3540903
19700101,2022-11-23,南平,邵武,周三,20,16,小雨,西北风1级,3540903
19700101,2022-11-24,南平,邵武,周四,19,17,雾~小雨,北风1级,3540903
19700101,2022-11-25,南平,邵武,周五,19,15,多云~阴,北风1级,3540903
19700101,2022-11-26,南平,邵武,周六,25,15,多云~小雨,西北风1级,3540903
19700101,2022-11-27,南平,邵武,周日,18,16,阴~小雨,东风1级,3540903
19700101,2022-11-28,南平,邵武,周一,22,18,小雨~中雨,东南风1级,3540903
19700101,2022-11-29,南平,邵武,周二,20,8,暴雨~大雨,西北风1级,3540903
19700101,2022-11-30,南平,邵武,周三,8,4,中雨~小雨,西北风2级,3540903
19700101,2022-12-01,南平,邵武,周四,5,3,小雨,西北风2级,3540903
19700101,2022-12-02,南平,邵武,周五,10,4,小雨,北风1级,3540903
19700101,2022-12-03,南平,邵武,周六,9,8,大雨~小雨,西北风1级,3540903
19700101,2022-12-04,南平,邵武,周日,10,8,小雨,西北风1级,3540903
19700101,2022-12-05,南平,邵武,周一,9,5,多云~阴,西北风2级,3540903
19700101,2022-12-06,南平,邵武,周二,11,8,多云~小雨,东北风1级,3540903
19700101,2022-12-07,南平,邵武,周三,11,9,多云~小雨,西北风1级,3540903
19700101,2022-12-08,南平,邵武,周四,12,10,多云~阴,西北风1级,3540903
19700101,2022-12-09,南平,邵武,周五,15,9,多云,西北风1级,3540903
19700101,2022-12-10,南平,邵武,周六,12,9,雾~阴,西北风2级,3540903
19700101,2022-11-01,南平,松溪,周二,23,14,多云~小雨,东北风2级,3540913
19700101,2022-11-02,南平,松溪,周三,18,14,小雨,东北风1级,3540913
19700101,2022-11-03,南平,松溪,周四,18,16,小雨,西北风1级,3540913
19700101,2022-11-04,南平,松溪,周五,17,15,小雨,北风1级,3540913
19700101,2022-11-05,南平,松溪,周六,15,13,多云~小雨,东北风1级,3540913
19700101,2022-11-06,南平,松溪,周日,18,12,多云,东南风1级,3540913
19700101,2022-11-07,南平,松溪,周一,23,16,雾~多云,东北风1级,3540913
19700101,2022-11-08,南平,松溪,周二,28,15,雾~多云,东北风1级,3540913
19700101,2022-11-09,南平,松溪,周三,25,15,多云,东风1级,3540913
19700101,2022-11-10,南平,松溪,周四,30,18,多云,东北风1级,3540913
19700101,2022-11-11,南平,松溪,周五,31,18,多云,东风1级,3540913
19700101,2022-11-12,南平,松溪,周六,30,18,多云~晴,东南风1级,3540913
19700101,2022-11-13,南平,松溪,周日,31,18,雾~多云,西北风1级,3540913
19700101,2022-11-14,南平,松溪,周一,24,16,多云~中雨,西北风1级,3540913
19700101,2022-11-15,南平,松溪,周二,17,14,小雨~阴,西北风1级,3540913
19700101,2022-11-16,南平,松溪,周三,18,17,小雨,东北风1级,3540913
19700101,2022-11-17,南平,松溪,周四,21,16,小雨~多云,西北风1级,3540913
19700101,2022-11-18,南平,松溪,周五,24,18,雾~小雨,北风1级,3540913
19700101,2022-11-19,南平,松溪,周六,19,17,小雨,西北风1级,3540913
19700101,2022-11-20,南平,松溪,周日,21,16,小雨~阴,西北风1级,3540913
19700101,2022-11-21,南平,松溪,周一,25,16,雾~小雨,东风1级,3540913
19700101,2022-11-22,南平,松溪,周二,19,16,中雨~小雨,南风1级,3540913
19700101,2022-11-23,南平,松溪,周三,20,16,小雨,北风1级,3540913
19700101,2022-11-24,南平,松溪,周四,20,17,多云~小雨,东北风1级,3540913
19700101,2022-11-25,南平,松溪,周五,19,17,多云~阴,东南风1级,3540913
19700101,2022-11-26,南平,松溪,周六,26,15,多云~小雨,西北风1级,3540913
19700101,2022-11-27,南平,松溪,周日,16,15,大雨~小雨,东南风1级,3540913
19700101,2022-11-28,南平,松溪,周一,23,18,小雨,西南风1级,3540913
19700101,2022-11-29,南平,松溪,周二,22,7,中雨~大雨,西北风1级,3540913
19700101,2022-11-30,南平,松溪,周三,9,5,中雨~小雨,东北风2级,3540913
19700101,2022-12-01,南平,松溪,周四,7,3,小雨,北风2级,3540913
19700101,2022-12-02,南平,松溪,周五,13,4,小雨,西北风1级,3540913
19700101,2022-12-03,南平,松溪,周六,11,8,小雨,西北风1级,3540913
19700101,2022-12-04,南平,松溪,周日,12,8,小雨,西北风1级,3540913
19700101,2022-12-05,南平,松溪,周一,10,6,小雨~阴,西北风1级,3540913
19700101,2022-12-06,南平,松溪,周二,11,9,多云~小雨,北风1级,3540913
19700101,2022-12-07,南平,松溪,周三,12,10,多云~小雨,北风1级,3540913
19700101,2022-12-08,南平,松溪,周四,17,10,多云~阴,西北风1级,3540913
19700101,2022-12-09,南平,松溪,周五,17,10,雾~多云,西北风1级,3540913
19700101,2022-12-10,南平,松溪,周六,15,9,雾~阴,西北风1级,3540913
19700101,2022-11-01,南平,武夷山,周二,26,15,多云~小雨,东北风2级,3540905
19700101,2022-11-02,南平,武夷山,周三,20,17,多云~小雨,东南风1级,3540905
19700101,2022-11-03,南平,武夷山,周四,20,15,雾~小雨,北风1级,3540905
19700101,2022-11-04,南平,武夷山,周五,18,15,小雨,北风2级,3540905
19700101,2022-11-05,南平,武夷山,周六,18,13,小雨~阴,东北风1级,3540905
19700101,2022-11-06,南平,武夷山,周日,18,13,多云,南风1级,3540905
19700101,2022-11-07,南平,武夷山,周一,23,15,雾~多云,南风1级,3540905
19700101,2022-11-08,南平,武夷山,周二,27,16,晴~多云,西北风1级,3540905
19700101,2022-11-09,南平,武夷山,周三,27,16,多云,东南风1级,3540905
19700101,2022-11-10,南平,武夷山,周四,30,18,晴,北风1级,3540905
19700101,2022-11-11,南平,武夷山,周五,30,18,多云~晴,西南风1级,3540905
19700101,2022-11-12,南平,武夷山,周六,30,17,晴,东南风1级,3540905
19700101,2022-11-13,南平,武夷山,周日,31,17,晴~多云,北风2级,3540905
19700101,2022-11-14,南平,武夷山,周一,24,16,多云~小雨,北风2级,3540905
19700101,2022-11-15,南平,武夷山,周二,16,14,雾~小雨,北风1级,3540905
19700101,2022-11-16,南平,武夷山,周三,20,15,小雨,东北风1级,3540905
19700101,2022-11-17,南平,武夷山,周四,21,15,小雨~多云,北风1级,3540905
19700101,2022-11-18,南平,武夷山,周五,19,18,小雨,北风1级,3540905
19700101,2022-11-19,南平,武夷山,周六,22,16,小雨~阴,北风1级,3540905
19700101,2022-11-20,南平,武夷山,周日,23,16,多云~阴,东北风1级,3540905
19700101,2022-11-21,南平,武夷山,周一,25,15,阴~小雨,东南风1级,3540905
19700101,2022-11-22,南平,武夷山,周二,19,15,小雨,西北风1级,3540905
19700101,2022-11-23,南平,武夷山,周三,21,16,小雨,北风2级,3540905
19700101,2022-11-24,南平,武夷山,周四,20,17,多云~小雨,东北风1级,3540905
19700101,2022-11-25,南平,武夷山,周五,20,16,小雨~阴,东南风1级,3540905
19700101,2022-11-26,南平,武夷山,周六,25,15,多云~小雨,北风1级,3540905
19700101,2022-11-27,南平,武夷山,周日,18,16,阴~小雨,东南风1级,3540905
19700101,2022-11-28,南平,武夷山,周一,18,17,小雨~中雨,南风1级,3540905
19700101,2022-11-29,南平,武夷山,周二,23,6,大雨,西北风2级,3540905
19700101,2022-11-30,南平,武夷山,周三,11,4,小雨,北风2级,3540905
19700101,2022-12-01,南平,武夷山,周四,7,5,小雨,北风2级,3540905
19700101,2022-12-02,南平,武夷山,周五,8,7,多云~小雨,北风1级,3540905
19700101,2022-12-03,南平,武夷山,周六,11,10,中雨~小雨,西北风1级,3540905
19700101,2022-12-04,南平,武夷山,周日,14,6,小雨,北风2级,3540905
19700101,2022-12-05,南平,武夷山,周一,13,6,多云~阴,北风2级,3540905
19700101,2022-12-06,南平,武夷山,周二,12,9,多云~小雨,东北风1级,3540905
19700101,2022-12-07,南平,武夷山,周三,12,11,多云~小雨,东北风1级,3540905
19700101,2022-12-08,南平,武夷山,周四,14,11,多云~阴,北风1级,3540905
19700101,2022-12-09,南平,武夷山,周五,17,10,多云,北风2级,3540905
19700101,2022-12-10,南平,武夷山,周六,15,9,多云~阴,北风2级,3540905
19700101,2022-11-01,南平,延平,周二,22,16,多云~中雨,东北风1级,3540908
19700101,2022-11-02,南平,延平,周三,17,15,中雨~小雨,东北风1级,3540908
19700101,2022-11-03,南平,延平,周四,21,16,小雨,北风1级,3540908
19700101,2022-11-04,南平,延平,周五,18,16,小雨,北风1级,3540908
19700101,2022-11-05,南平,延平,周六,16,15,多云~小雨,北风1级,3540908
19700101,2022-11-06,南平,延平,周日,17,14,多云~阴,东南风1级,3540908
19700101,2022-11-07,南平,延平,周一,19,16,雾~多云,西北风1级,3540908
19700101,2022-11-08,南平,延平,周二,26,17,雾~多云,东南风1级,3540908
19700101,2022-11-09,南平,延平,周三,25,17,多云,东南风1级,3540908
19700101,2022-11-10,南平,延平,周四,30,19,晴,东南风1级,3540908
19700101,2022-11-11,南平,延平,周五,30,19,多云,东南风1级,3540908
19700101,2022-11-12,南平,延平,周六,31,19,晴,东南风1级,3540908
19700101,2022-11-13,南平,延平,周日,30,19,雾~多云,东风1级,3540908
19700101,2022-11-14,南平,延平,周一,26,18,多云~小雨,东北风1级,3540908
19700101,2022-11-15,南平,延平,周二,20,18,小雨,西北风1级,3540908
19700101,2022-11-16,南平,延平,周三,18,17,中雨~阴,东南风1级,3540908
19700101,2022-11-17,南平,延平,周四,22,18,小雨~多云,西北风1级,3540908
19700101,2022-11-18,南平,延平,周五,24,19,雾~小雨,东北风1级,3540908
19700101,2022-11-19,南平,延平,周六,20,19,小雨,西北风1级,3540908
19700101,2022-11-20,南平,延平,周日,23,18,阴,北风1级,3540908
19700101,2022-11-21,南平,延平,周一,27,18,雾~小雨,东南风1级,3540908
19700101,2022-11-22,南平,延平,周二,20,19,大雨~小雨,东南风1级,3540908
19700101,2022-11-23,南平,延平,周三,22,17,小雨,北风1级,3540908
19700101,2022-11-24,南平,延平,周四,21,18,多云~中雨,东南风1级,3540908
19700101,2022-11-25,南平,延平,周五,19,17,多云~小雨,东南风1级,3540908
19700101,2022-11-26,南平,延平,周六,25,16,多云~小雨,东北风1级,3540908
19700101,2022-11-27,南平,延平,周日,21,18,阴~小雨,东南风1级,3540908
19700101,2022-11-28,南平,延平,周一,23,19,小雨,东南风1级,3540908
19700101,2022-11-29,南平,延平,周二,28,13,阴~大雨,西南风1级,3540908
19700101,2022-11-30,南平,延平,周三,11,8,中雨~小雨,北风2级,3540908
19700101,2022-12-01,南平,延平,周四,11,7,小雨,西北风2级,3540908
19700101,2022-12-02,南平,延平,周五,13,7,小雨,北风1级,3540908
19700101,2022-12-03,南平,延平,周六,14,9,小雨,西北风1级,3540908
19700101,2022-12-04,南平,延平,周日,14,11,阴~小雨,西北风1级,3540908
19700101,2022-12-05,南平,延平,周一,10,9,小雨~阴,西北风1级,3540908
19700101,2022-12-06,南平,延平,周二,13,9,阴,北风1级,3540908
19700101,2022-12-07,南平,延平,周三,12,11,多云,西北风1级,3540908
19700101,2022-12-08,南平,延平,周四,17,12,多云,西北风1级,3540908
19700101,2022-12-09,南平,延平,周五,16,11,雾~阴,西北风1级,3540908
19700101,2022-12-10,南平,延平,周六,14,12,雾~小雨,西北风1级,3540908
19700101,2022-12-11,南平,延平,周日,13,10,小雨~多云,西北风1级,3540908
19700101,2022-11-01,南平,政和,周二,23,14,多云~小雨,东北风2级,3540912
19700101,2022-11-02,南平,政和,周三,18,13,小雨,东风1级,3540912
19700101,2022-11-03,南平,政和,周四,19,14,小雨,东风1级,3540912
19700101,2022-11-04,南平,政和,周五,19,14,多云~小雨,东北风1级,3540912
19700101,2022-11-05,南平,政和,周六,16,12,小雨,东北风1级,3540912
19700101,2022-11-06,南平,政和,周日,19,12,小雨~多云,东南风1级,3540912
19700101,2022-11-07,南平,政和,周一,22,14,雾~多云,东南风1级,3540912
19700101,2022-11-08,南平,政和,周二,29,14,雾~多云,东南风2级,3540912
19700101,2022-11-09,南平,政和,周三,25,15,小雨~多云,东南风2级,3540912
19700101,2022-11-10,南平,政和,周四,30,18,多云,东南风1级,3540912
19700101,2022-11-11,南平,政和,周五,30,17,多云,东南风2级,3540912
19700101,2022-11-12,南平,政和,周六,31,16,晴,东南风1级,3540912
19700101,2022-11-13,南平,政和,周日,32,17,晴~多云,东南风2级,3540912
19700101,2022-11-14,南平,政和,周一,25,16,雾~小雨,东南风1级,3540912
19700101,2022-11-15,南平,政和,周二,17,15,小雨,西北风1级,3540912
19700101,2022-11-16,南平,政和,周三,19,17,小雨~阴,东南风1级,3540912
19700101,2022-11-17,南平,政和,周四,22,16,小雨~多云,西北风1级,3540912
19700101,2022-11-18,南平,政和,周五,26,18,雾~小雨,东南风1级,3540912
19700101,2022-11-19,南平,政和,周六,19,17,中雨~小雨,西北风1级,3540912
19700101,2022-11-20,南平,政和,周日,23,16,小雨~阴,北风1级,3540912
19700101,2022-11-21,南平,政和,周一,27,16,雾~小雨,东南风2级,3540912
19700101,2022-11-22,南平,政和,周二,19,16,中雨~小雨,东南风1级,3540912
19700101,2022-11-23,南平,政和,周三,22,16,小雨,西北风1级,3540912
19700101,2022-11-24,南平,政和,周四,21,16,多云~小雨,东南风1级,3540912
19700101,2022-11-25,南平,政和,周五,20,16,小雨,东南风1级,3540912
19700101,2022-11-26,南平,政和,周六,26,15,多云~小雨,西北风1级,3540912
19700101,2022-11-27,南平,政和,周日,17,14,大雨~小雨,东南风2级,3540912
19700101,2022-11-28,南平,政和,周一,21,16,中雨~小雨,南风1级,3540912
19700101,2022-11-29,南平,政和,周二,23,8,小雨~大雨,西风1级,3540912
19700101,2022-11-30,南平,政和,周三,10,5,中雨~小雨,北风2级,3540912
19700101,2022-12-01,南平,政和,周四,6,5,小雨,北风1级,3540912
19700101,2022-12-02,南平,政和,周五,13,4,小雨,东风1级,3540912
19700101,2022-12-03,南平,政和,周六,11,10,小雨,西北风1级,3540912
19700101,2022-12-04,南平,政和,周日,12,8,多云~小雨,西北风1级,3540912
19700101,2022-12-05,南平,政和,周一,12,6,小雨~阴,西北风2级,3540912
19700101,2022-12-06,南平,政和,周二,12,9,多云~小雨,东北风1级,3540912
